id	instrument	family	technique	pitch	dynamic	dynamic_num	spectral_center	spectral_complexity	spectral_spread	duration	absolute_intensity
Tbn+W-ord_open-F2-mf	12_Trombone-wah	Brass	ordinario-open	41	mf	5	442.53	6e-05	340.97	0.0	1.5559
Tbn+W-ord_open-F3-mf	12_Trombone-wah	Brass	ordinario-open	53	mf	5	750.3	3e-05	279.33	0.0	1.6981
Tbn+W-ord_open-F4-mf	12_Trombone-wah	Brass	ordinario-open	65	mf	5	765.55	2e-05	278.87	0.0	1.8038
Tbn+W-ord_open-G#2-mf	12_Trombone-wah	Brass	ordinario-open	44	mf	5	644.27	6e-05	316.78	0.0	1.6172
Tbn+W-ord_open-G#3-mf	12_Trombone-wah	Brass	ordinario-open	56	mf	5	649.04	1e-05	352.71	0.0	1.7649
Tbn+W-ord_open-G#4-mf	12_Trombone-wah	Brass	ordinario-open	68	mf	5	709.98	2e-05	329.44	0.0	2.1219
Tbn+W-ord_open-G2-mf	12_Trombone-wah	Brass	ordinario-open	43	mf	5	688.89	7e-05	346.8	0.0	1.8293
Tbn+W-ord_open-G3-mf	12_Trombone-wah	Brass	ordinario-open	55	mf	5	714.32	2e-05	357.64	0.0	1.659
Tbn+W-ord_open-G4-mf	12_Trombone-wah	Brass	ordinario-open	67	mf	5	767.33	1e-05	326.34	0.0	1.8147
BTb-bisbigliando-A#1-mf	13_Bass-Tuba	Brass	bisbigliando	34	mf	5	264.01	0.0	128.15	0.0	0.7075
BTb-bisbigliando-A#2-mf	13_Bass-Tuba	Brass	bisbigliando	46	mf	5	228.6	0.0	132.53	0.0	0.9629
BTb-bisbigliando-A#3-mf	13_Bass-Tuba	Brass	bisbigliando	58	mf	5	252.15	0.0	64.73	0.0	0.8986
BTb-bisbigliando-A1-mf	13_Bass-Tuba	Brass	bisbigliando	33	mf	5	251.85	1e-05	123.1	0.0	0.6249
BTb-bisbigliando-A2-mf	13_Bass-Tuba	Brass	bisbigliando	45	mf	5	286.71	0.0	136.76	0.0	0.96
BTb-bisbigliando-A3-mf	13_Bass-Tuba	Brass	bisbigliando	57	mf	5	310.09	0.0	111.02	0.0	1.0347
BTb-bisbigliando-B1-mf	13_Bass-Tuba	Brass	bisbigliando	35	mf	5	237.15	0.0	110.91	0.0	0.5714
BTb-bisbigliando-B2-mf	13_Bass-Tuba	Brass	bisbigliando	47	mf	5	239.3	0.0	115.5	0.0	1.1154
BTb-bisbigliando-B3-mf	13_Bass-Tuba	Brass	bisbigliando	59	mf	5	292.0	0.0	96.88	0.0	1.2669
BTb-bisbigliando-C#2-mf	13_Bass-Tuba	Brass	bisbigliando	37	mf	5	281.53	1e-05	134.84	0.0	1.2125
BTb-bisbigliando-C#3-mf	13_Bass-Tuba	Brass	bisbigliando	49	mf	5	248.76	0.0	121.44	0.0	1.188
BTb-bisbigliando-C#4-mf	13_Bass-Tuba	Brass	bisbigliando	61	mf	5	309.63	0.0	89.47	0.0	1.7428
BTb-bisbigliando-C2-mf	13_Bass-Tuba	Brass	bisbigliando	36	mf	5	286.7	0.0	132.12	0.0	1.264
BTb-bisbigliando-C3-mf	13_Bass-Tuba	Brass	bisbigliando	48	mf	5	227.79	0.0	107.75	0.0	1.2133
BTb-bisbigliando-C4-mf	13_Bass-Tuba	Brass	bisbigliando	60	mf	5	280.66	0.0	66.7	0.0	1.0921
BTb-bisbigliando-D#2-mf	13_Bass-Tuba	Brass	bisbigliando	39	mf	5	262.78	0.0	124.76	0.0	0.9895
BTb-bisbigliando-D#3-mf	13_Bass-Tuba	Brass	bisbigliando	51	mf	5	249.47	0.0	114.0	0.0	1.3884
BTb-bisbigliando-D#4-mf	13_Bass-Tuba	Brass	bisbigliando	63	mf	5	316.64	0.0	49.12	0.0	1.4389
BTb-bisbigliando-D2-mf	13_Bass-Tuba	Brass	bisbigliando	38	mf	5	269.56	0.0	123.38	0.0	1.0733
BTb-bisbigliando-D3-mf	13_Bass-Tuba	Brass	bisbigliando	50	mf	5	272.61	0.0	122.51	0.0	1.2124
BTb-bisbigliando-D4-mf	13_Bass-Tuba	Brass	bisbigliando	62	mf	5	310.07	0.0	67.35	0.0	1.8076
BTb-bisbigliando-E2-mf	13_Bass-Tuba	Brass	bisbigliando	40	mf	5	273.1	0.0	131.03	0.0	1.0674
BTb-bisbigliando-E3-mf	13_Bass-Tuba	Brass	bisbigliando	52	mf	5	257.07	0.0	118.24	0.0	1.2876
BTb-bisbigliando-E4-mf	13_Bass-Tuba	Brass	bisbigliando	64	mf	5	343.79	0.0	69.53	0.0	1.1954
BTb-bisbigliando-F#1-mf	13_Bass-Tuba	Brass	bisbigliando	30	mf	5	219.82	1e-05	125.23	0.0	0.5814
BTb-bisbigliando-F#2-mf	13_Bass-Tuba	Brass	bisbigliando	42	mf	5	282.84	0.0	126.2	0.0	1.1971
BTb-bisbigliando-F#3-mf	13_Bass-Tuba	Brass	bisbigliando	54	mf	5	309.75	0.0	116.6	0.0	1.3683
BTb-bisbigliando-F2-mf	13_Bass-Tuba	Brass	bisbigliando	41	mf	5	298.12	1e-05	136.29	0.0	1.5117
BTb-bisbigliando-F3-mf	13_Bass-Tuba	Brass	bisbigliando	53	mf	5	296.95	0.0	133.13	0.0	1.3966
BTb-bisbigliando-F4-mf	13_Bass-Tuba	Brass	bisbigliando	65	mf	5	355.67	0.0	45.48	0.0	1.2702
BTb-bisbigliando-G#1-mf	13_Bass-Tuba	Brass	bisbigliando	32	mf	5	240.53	0.0	125.77	0.0	0.7928
BTb-bisbigliando-G#2-mf	13_Bass-Tuba	Brass	bisbigliando	44	mf	5	280.32	0.0	136.26	0.0	1.2655
BTb-bisbigliando-G#3-mf	13_Bass-Tuba	Brass	bisbigliando	56	mf	5	338.18	0.0	110.92	0.0	1.2357
BTb-bisbigliando-G1-mf	13_Bass-Tuba	Brass	bisbigliando	31	mf	5	233.33	0.0	125.03	0.0	0.5493
BTb-bisbigliando-G2-mf	13_Bass-Tuba	Brass	bisbigliando	43	mf	5	276.08	0.0	124.99	0.0	1.092
BTb-bisbigliando-G3-mf	13_Bass-Tuba	Brass	bisbigliando	55	mf	5	326.98	0.0	122.43	0.0	1.1197
BTb-blow-N-mf=p	13_Bass-Tuba	Brass	blow	-1000	mf	0	350.16	0.00034	382.14	0.0	0.0337
BTb-brassy-C#4-ff	13_Bass-Tuba	Brass	brassy	61	ff	7	340.45	0.00041	234.74	0.0	1.7008
BTb-brassy-D#4-ff	13_Bass-Tuba	Brass	brassy	63	ff	7	364.54	0.00026	267.59	0.0	2.5459
BTb-brassy-D4-ff	13_Bass-Tuba	Brass	brassy	62	ff	7	356.15	0.00038	276.55	0.0	2.5529
BTb-breath-N-mf=pp	13_Bass-Tuba	Brass	breath	-1000	mf	0	748.2	0.00169	464.11	0.0	0.0533
BTb-buzz-A#2-mf	13_Bass-Tuba	Brass	buzz	46	mf	5	431.36	0.00062	285.01	0.0	1.2141
BTb-buzz-A#3-mf	13_Bass-Tuba	Brass	buzz	58	mf	5	498.61	0.00036	320.12	0.0	1.5305
BTb-buzz-A2-mf	13_Bass-Tuba	Brass	buzz	45	mf	5	424.5	0.00068	283.98	0.0	1.3644
BTb-buzz-A3-mf	13_Bass-Tuba	Brass	buzz	57	mf	5	497.55	0.00046	326.98	0.0	1.66
BTb-buzz-B2-mf	13_Bass-Tuba	Brass	buzz	47	mf	5	430.75	0.00059	289.03	0.0	1.1616
BTb-buzz-B3-mf	13_Bass-Tuba	Brass	buzz	59	mf	5	497.61	0.00033	309.96	0.0	1.4362
BTb-buzz-C#3-mf	13_Bass-Tuba	Brass	buzz	49	mf	5	551.15	0.0011	322.19	0.0	1.1141
BTb-buzz-C#4-mf	13_Bass-Tuba	Brass	buzz	61	mf	5	354.22	0.00016	236.55	0.0	1.4605
BTb-buzz-C3-mf	13_Bass-Tuba	Brass	buzz	48	mf	5	569.57	0.00117	359.49	0.0	1.1938
BTb-buzz-C4-mf	13_Bass-Tuba	Brass	buzz	60	mf	5	367.88	0.00024	268.01	0.0	1.4425
BTb-buzz-D#3-mf	13_Bass-Tuba	Brass	buzz	51	mf	5	552.48	0.00103	317.69	0.0	0.9928
BTb-buzz-D3-mf	13_Bass-Tuba	Brass	buzz	50	mf	5	548.58	0.00115	327.04	0.0	1.0824
BTb-buzz-D4-mf	13_Bass-Tuba	Brass	buzz	62	mf	5	348.91	0.00011	198.66	0.0	1.5496
BTb-buzz-E3-mf	13_Bass-Tuba	Brass	buzz	52	mf	5	568.14	0.001	321.92	0.0	0.9488
BTb-buzz-F#3-mf	13_Bass-Tuba	Brass	buzz	54	mf	5	493.95	0.00046	331.25	0.0	1.93
BTb-buzz-F3-mf	13_Bass-Tuba	Brass	buzz	53	mf	5	594.53	0.00104	315.97	0.0	0.8992
BTb-buzz-G#3-mf	13_Bass-Tuba	Brass	buzz	56	mf	5	493.46	0.00043	314.2	0.0	1.7271
BTb-buzz-G3-mf	13_Bass-Tuba	Brass	buzz	55	mf	5	491.88	0.00043	317.33	0.0	1.8232
BTb-cresc-A#1-ppff	13_Bass-Tuba	Brass	crescendo	34	mf	0	294.87	0.0	137.01	0.0	0.7806
BTb-cresc-A#2-ppff	13_Bass-Tuba	Brass	crescendo	46	mf	0	298.53	0.0	141.47	0.0	1.5295
BTb-cresc-A#3-ppff	13_Bass-Tuba	Brass	crescendo	58	mf	0	333.84	0.0	151.78	0.0	1.5547
BTb-cresc-A1-ppff	13_Bass-Tuba	Brass	crescendo	33	mf	0	263.28	0.0	144.27	0.0	0.5687
BTb-cresc-A2-ppff	13_Bass-Tuba	Brass	crescendo	45	mf	0	339.33	1e-05	180.26	0.0	1.1656
BTb-cresc-A3-ppff	13_Bass-Tuba	Brass	crescendo	57	mf	0	404.56	0.0	136.18	0.0	1.1121
BTb-cresc-B1-ppff	13_Bass-Tuba	Brass	crescendo	35	mf	0	294.23	0.0	136.19	0.0	0.7461
BTb-cresc-B2-ppff	13_Bass-Tuba	Brass	crescendo	47	mf	0	298.5	0.0	142.93	0.0	1.4259
BTb-cresc-B3-ppff	13_Bass-Tuba	Brass	crescendo	59	mf	0	326.73	0.0	144.96	0.0	1.4607
BTb-cresc-C#2-ppff	13_Bass-Tuba	Brass	crescendo	37	mf	0	295.08	0.0	132.04	0.0	0.6753
BTb-cresc-C#3-ppff	13_Bass-Tuba	Brass	crescendo	49	mf	0	296.29	0.0	139.26	0.0	1.2522
BTb-cresc-C#4-ppff	13_Bass-Tuba	Brass	crescendo	61	mf	0	326.7	0.0	125.21	0.0	1.4139
BTb-cresc-C2-ppff	13_Bass-Tuba	Brass	crescendo	36	mf	0	309.06	0.0	135.22	0.0	0.8127
BTb-cresc-C3-ppff	13_Bass-Tuba	Brass	crescendo	48	mf	0	299.48	1e-05	141.57	0.0	1.3558
BTb-cresc-C4-ppff	13_Bass-Tuba	Brass	crescendo	60	mf	0	320.46	0.0	131.5	0.0	1.4232
BTb-cresc-D#2-ppff	13_Bass-Tuba	Brass	crescendo	39	mf	0	327.32	1e-05	153.58	0.0	1.312
BTb-cresc-D#3-ppff	13_Bass-Tuba	Brass	crescendo	51	mf	0	319.15	1e-05	165.02	0.0	1.5436
BTb-cresc-D#4-ppff	13_Bass-Tuba	Brass	crescendo	63	mf	0	345.24	0.0	119.48	0.0	0.7
BTb-cresc-D2-ppff	13_Bass-Tuba	Brass	crescendo	38	mf	0	293.97	0.0	127.01	0.0	0.6625
BTb-cresc-D3-ppff	13_Bass-Tuba	Brass	crescendo	50	mf	0	296.33	0.0	135.13	0.0	1.1974
BTb-cresc-D4-ppff	13_Bass-Tuba	Brass	crescendo	62	mf	0	332.81	0.0	115.89	0.0	1.415
BTb-cresc-E2-ppff	13_Bass-Tuba	Brass	crescendo	40	mf	0	324.64	1e-05	155.55	0.0	1.3384
BTb-cresc-E3-ppff	13_Bass-Tuba	Brass	crescendo	52	mf	0	319.95	1e-05	162.15	0.0	1.4816
BTb-cresc-E4-ppff	13_Bass-Tuba	Brass	crescendo	64	mf	0	347.29	0.0	87.09	0.0	0.8351
BTb-cresc-F#2-ppff	13_Bass-Tuba	Brass	crescendo	42	mf	0	329.23	1e-05	149.44	0.0	1.1241
BTb-cresc-F#3-ppff	13_Bass-Tuba	Brass	crescendo	54	mf	0	322.44	1e-05	160.07	0.0	1.3029
BTb-cresc-F2-ppff	13_Bass-Tuba	Brass	crescendo	41	mf	0	328.52	1e-05	151.89	0.0	1.1674
BTb-cresc-F3-ppff	13_Bass-Tuba	Brass	crescendo	53	mf	0	320.73	1e-05	161.3	0.0	1.3771
BTb-cresc-G#1-ppff	13_Bass-Tuba	Brass	crescendo	32	mf	0	261.39	0.0	149.59	0.0	0.6775
BTb-cresc-G#2-ppff	13_Bass-Tuba	Brass	crescendo	44	mf	0	339.68	2e-05	177.62	0.0	1.2927
BTb-cresc-G#3-ppff	13_Bass-Tuba	Brass	crescendo	56	mf	0	399.77	0.0	123.91	0.0	1.2518
BTb-cresc-G2-ppff	13_Bass-Tuba	Brass	crescendo	43	mf	0	332.26	2e-05	178.36	0.0	1.2922
BTb-cresc-G3-ppff	13_Bass-Tuba	Brass	crescendo	55	mf	0	389.21	0.0	129.12	0.0	1.286
BTb-cresc_to_decr-A#1-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	34	mf	0	285.39	0.0	124.82	0.0	0.7005
BTb-cresc_to_decr-A#2-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	46	mf	0	323.39	0.0	160.41	0.0	0.8044
BTb-cresc_to_decr-A#3-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	58	mf	0	310.39	0.0	130.3	0.0	1.0937
BTb-cresc_to_decr-A1-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	33	mf	0	285.24	0.0	127.38	0.0	0.6304
BTb-cresc_to_decr-A2-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	45	mf	0	322.22	0.0	160.93	0.0	0.8346
BTb-cresc_to_decr-A3-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	57	mf	0	317.61	0.0	138.69	0.0	1.1374
BTb-cresc_to_decr-B1-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	35	mf	0	282.65	0.0	128.37	0.0	0.5633
BTb-cresc_to_decr-B2-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	47	mf	0	323.07	0.0	159.08	0.0	0.7423
BTb-cresc_to_decr-B3-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	59	mf	0	313.06	0.0	123.78	0.0	1.0379
BTb-cresc_to_decr-C#2-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	37	mf	0	333.66	0.0	133.62	0.0	0.8483
BTb-cresc_to_decr-C#3-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	49	mf	0	286.34	0.0	134.75	0.0	1.1616
BTb-cresc_to_decr-C#4-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	61	mf	0	347.13	0.0	136.28	0.0	1.4421
BTb-cresc_to_decr-C2-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	36	mf	0	282.27	0.0	127.84	0.0	0.5444
BTb-cresc_to_decr-C3-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	48	mf	0	325.07	0.0	157.08	0.0	0.7087
BTb-cresc_to_decr-C4-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	60	mf	0	317.58	0.0	117.37	0.0	1.0452
BTb-cresc_to_decr-D#2-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	39	mf	0	335.66	0.0	133.99	0.0	0.7611
BTb-cresc_to_decr-D#3-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	51	mf	0	286.83	0.0	131.79	0.0	1.0335
BTb-cresc_to_decr-D2-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	38	mf	0	335.9	0.0	134.38	0.0	0.9106
BTb-cresc_to_decr-D3-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	50	mf	0	286.59	0.0	132.68	0.0	1.1034
BTb-cresc_to_decr-D4-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	62	mf	0	345.34	0.0	120.39	0.0	1.4959
BTb-cresc_to_decr-E2-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	40	mf	0	336.07	0.0	133.83	0.0	0.7352
BTb-cresc_to_decr-E3-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	52	mf	0	288.3	0.0	130.12	0.0	0.9845
BTb-cresc_to_decr-F#1-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	30	mf	0	288.66	0.0	143.45	0.0	0.7192
BTb-cresc_to_decr-F#2-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	42	mf	0	294.05	0.0	132.73	0.0	0.7529
BTb-cresc_to_decr-F#3-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	54	mf	0	346.57	0.0	125.9	0.0	0.9904
BTb-cresc_to_decr-F2-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	41	mf	0	290.61	0.0	133.08	0.0	0.7556
BTb-cresc_to_decr-F3-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	53	mf	0	343.1	0.0	128.98	0.0	1.0348
BTb-cresc_to_decr-G#1-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	32	mf	0	284.38	0.0	124.48	0.0	0.6563
BTb-cresc_to_decr-G#2-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	44	mf	0	321.47	0.0	161.0	0.0	0.8869
BTb-cresc_to_decr-G#3-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	56	mf	0	325.79	0.0	142.63	0.0	1.2067
BTb-cresc_to_decr-G1-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	31	mf	0	291.0	0.0	141.61	0.0	0.6197
BTb-cresc_to_decr-G2-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	43	mf	0	290.35	0.0	131.36	0.0	0.6731
BTb-cresc_to_decr-G3-ppmfpp	13_Bass-Tuba	Brass	crescendo-to-decrescendo	55	mf	0	347.8	0.0	129.1	0.0	0.9193
BTb-decr-A#1-ffpp	13_Bass-Tuba	Brass	decrescendo	34	mf	0	305.7	0.0	129.03	0.0	0.4917
BTb-decr-A#2-ffpp	13_Bass-Tuba	Brass	decrescendo	46	mf	0	366.29	1e-05	160.53	0.0	1.0828
BTb-decr-A#3-ffpp	13_Bass-Tuba	Brass	decrescendo	58	mf	0	522.1	2e-05	235.08	0.0	0.6391
BTb-decr-A1-ffpp	13_Bass-Tuba	Brass	decrescendo	33	mf	0	302.71	0.0	131.65	0.0	0.5846
BTb-decr-A2-ffpp	13_Bass-Tuba	Brass	decrescendo	45	mf	0	367.28	1e-05	160.03	0.0	1.1867
BTb-decr-A3-ffpp	13_Bass-Tuba	Brass	decrescendo	57	mf	0	523.38	2e-05	229.33	0.0	0.6924
BTb-decr-B1-ffpp	13_Bass-Tuba	Brass	decrescendo	35	mf	0	304.5	0.0	132.0	0.0	0.4789
BTb-decr-B2-ffpp	13_Bass-Tuba	Brass	decrescendo	47	mf	0	365.41	1e-05	157.37	0.0	1.0353
BTb-decr-B3-ffpp	13_Bass-Tuba	Brass	decrescendo	59	mf	0	515.88	1e-05	228.85	0.0	0.5958
BTb-decr-C#2-ffpp	13_Bass-Tuba	Brass	decrescendo	37	mf	0	351.15	0.0	151.39	0.0	0.8877
BTb-decr-C#3-ffpp	13_Bass-Tuba	Brass	decrescendo	49	mf	0	333.91	2e-05	168.49	0.0	1.5978
BTb-decr-C#4-ffpp	13_Bass-Tuba	Brass	decrescendo	61	mf	0	346.89	0.0	132.09	0.0	1.1912
BTb-decr-C2-ffpp	13_Bass-Tuba	Brass	decrescendo	36	mf	0	337.68	0.0	151.8	0.0	0.7923
BTb-decr-C3-ffpp	13_Bass-Tuba	Brass	decrescendo	48	mf	0	333.98	1e-05	168.92	0.0	1.683
BTb-decr-C4-ffpp	13_Bass-Tuba	Brass	decrescendo	60	mf	0	350.06	0.0	142.91	0.0	1.2006
BTb-decr-D#2-ffpp	13_Bass-Tuba	Brass	decrescendo	39	mf	0	335.05	0.0	149.93	0.0	0.6899
BTb-decr-D#3-ffpp	13_Bass-Tuba	Brass	decrescendo	51	mf	0	331.14	1e-05	166.12	0.0	1.4104
BTb-decr-D#4-ffpp	13_Bass-Tuba	Brass	decrescendo	63	mf	0	365.85	0.0	125.2	0.0	1.1764
BTb-decr-D2-ffpp	13_Bass-Tuba	Brass	decrescendo	38	mf	0	339.44	0.0	152.99	0.0	0.7149
BTb-decr-D3-ffpp	13_Bass-Tuba	Brass	decrescendo	50	mf	0	331.99	1e-05	168.43	0.0	1.4869
BTb-decr-D4-ffpp	13_Bass-Tuba	Brass	decrescendo	62	mf	0	358.67	0.0	130.66	0.0	1.1873
BTb-decr-E2-ffpp	13_Bass-Tuba	Brass	decrescendo	40	mf	0	337.78	0.0	131.41	0.0	0.9893
BTb-decr-E3-ffpp	13_Bass-Tuba	Brass	decrescendo	52	mf	0	341.18	3e-05	182.35	0.0	1.3617
BTb-decr-E4-ffpp	13_Bass-Tuba	Brass	decrescendo	64	mf	0	353.38	0.0	92.8	0.0	0.6526
BTb-decr-F#2-ffpp	13_Bass-Tuba	Brass	decrescendo	42	mf	0	335.01	0.0	135.05	0.0	0.8896
BTb-decr-F#3-ffpp	13_Bass-Tuba	Brass	decrescendo	54	mf	0	345.67	2e-05	177.81	0.0	1.2116
BTb-decr-F2-ffpp	13_Bass-Tuba	Brass	decrescendo	41	mf	0	333.28	0.0	135.04	0.0	1.0518
BTb-decr-F3-ffpp	13_Bass-Tuba	Brass	decrescendo	53	mf	0	343.2	3e-05	178.4	0.0	1.298
BTb-decr-F4-ffpp	13_Bass-Tuba	Brass	decrescendo	65	mf	0	368.53	0.0	84.62	0.0	0.7524
BTb-decr-G#2-ffpp	13_Bass-Tuba	Brass	decrescendo	44	mf	0	368.32	1e-05	160.08	0.0	1.2193
BTb-decr-G#3-ffpp	13_Bass-Tuba	Brass	decrescendo	56	mf	0	517.53	2e-05	226.08	0.0	0.7277
BTb-decr-G2-ffpp	13_Bass-Tuba	Brass	decrescendo	43	mf	0	368.21	1e-05	158.2	0.0	1.2924
BTb-decr-G3-ffpp	13_Bass-Tuba	Brass	decrescendo	55	mf	0	506.2	2e-05	224.12	0.0	0.7527
BTb-discolored_fingering-A#3-p	13_Bass-Tuba	Brass	discolored-fingering	58	p	3	235.11	0.0	25.71	0.0	1.2794
BTb-discolored_fingering-A3-p	13_Bass-Tuba	Brass	discolored-fingering	57	p	3	223.12	0.0	32.06	0.0	1.1927
BTb-discolored_fingering-B2-p	13_Bass-Tuba	Brass	discolored-fingering	47	p	3	132.98	0.0	35.39	0.0	1.2601
BTb-discolored_fingering-B3-p	13_Bass-Tuba	Brass	discolored-fingering	59	p	3	249.13	0.0	26.82	0.0	1.0671
BTb-discolored_fingering-C#3-p	13_Bass-Tuba	Brass	discolored-fingering	49	p	3	144.09	0.0	29.4	0.0	1.0933
BTb-discolored_fingering-C#4-p	13_Bass-Tuba	Brass	discolored-fingering	61	p	3	373.65	1e-05	145.49	0.0	1.5704
BTb-discolored_fingering-C3-p	13_Bass-Tuba	Brass	discolored-fingering	48	p	3	138.24	0.0	32.66	0.0	1.1521
BTb-discolored_fingering-C3-pp	13_Bass-Tuba	Brass	discolored-fingering	48	pp	2	375.4	6e-05	199.82	0.0	1.6114
BTb-discolored_fingering-C4-p	13_Bass-Tuba	Brass	discolored-fingering	60	p	3	263.98	0.0	27.58	0.0	0.9391
BTb-discolored_fingering-D#3-p	13_Bass-Tuba	Brass	discolored-fingering	51	p	3	193.1	0.0	126.11	0.0	1.434
BTb-discolored_fingering-D#4-p	13_Bass-Tuba	Brass	discolored-fingering	63	p	3	601.34	0.0	86.85	0.0	1.1683
BTb-discolored_fingering-D3-p	13_Bass-Tuba	Brass	discolored-fingering	50	p	3	180.97	0.0	121.64	0.0	1.4107
BTb-discolored_fingering-D4-p	13_Bass-Tuba	Brass	discolored-fingering	62	p	3	368.9	1e-05	137.47	0.0	1.5796
BTb-discolored_fingering-E3-p	13_Bass-Tuba	Brass	discolored-fingering	52	p	3	216.38	0.0	149.41	0.0	1.5283
BTb-discolored_fingering-F#3-p	13_Bass-Tuba	Brass	discolored-fingering	54	p	3	190.2	0.0	46.94	0.0	1.1593
BTb-discolored_fingering-F3-p	13_Bass-Tuba	Brass	discolored-fingering	53	p	3	230.36	0.0	158.37	0.0	1.3935
BTb-discolored_fingering-G#3-p	13_Bass-Tuba	Brass	discolored-fingering	56	p	3	231.31	0.0	66.83	0.0	1.1711
BTb-discolored_fingering-G3-p	13_Bass-Tuba	Brass	discolored-fingering	55	p	3	201.07	0.0	46.38	0.0	1.2661
BTb-slap_explosive-C#1-mf	13_Bass-Tuba	Brass	exploding-slap-pitched	25	mf	5	239.99	0.0003	165.78	0.0	1.1745
BTb-slap_explosive_unpitched-N-p	13_Bass-Tuba	Brass	exploding-slap-unpitched	-1000	p	3	256.43	0.00052	192.22	0.0	1.6877
BTb-voice_filter-G1-mf	13_Bass-Tuba	Brass	filtered-by-voice	31	mf	5	267.65	0.0	113.89	0.0	2.0892
BTb-flatt-A#1-mf	13_Bass-Tuba	Brass	flatterzunge	34	mf	5	234.81	0.0	124.93	0.0	0.7371
BTb-flatt-A#1-pp	13_Bass-Tuba	Brass	flatterzunge	34	pp	2	261.82	0.0	134.55	0.0	0.75
BTb-flatt-A#2-mf	13_Bass-Tuba	Brass	flatterzunge	46	mf	5	273.32	0.0	143.12	0.0	1.1979
BTb-flatt-A#2-pp	13_Bass-Tuba	Brass	flatterzunge	46	pp	2	207.33	0.0	123.21	0.0	0.4507
BTb-flatt-A#3-mf	13_Bass-Tuba	Brass	flatterzunge	58	mf	5	327.66	0.0	121.69	0.0	1.2466
BTb-flatt-A#3-pp	13_Bass-Tuba	Brass	flatterzunge	58	pp	2	367.41	0.0	125.17	0.0	1.0918
BTb-flatt-A1-mf	13_Bass-Tuba	Brass	flatterzunge	33	mf	5	290.77	0.0	131.57	0.0	0.8928
BTb-flatt-A1-pp	13_Bass-Tuba	Brass	flatterzunge	33	pp	2	221.01	0.0	124.92	0.0	0.694
BTb-flatt-A2-mf	13_Bass-Tuba	Brass	flatterzunge	45	mf	5	318.72	0.0	149.03	0.0	0.9624
BTb-flatt-A2-pp	13_Bass-Tuba	Brass	flatterzunge	45	pp	2	227.04	0.0	127.24	0.0	0.5314
BTb-flatt-A3-mf	13_Bass-Tuba	Brass	flatterzunge	57	mf	5	317.37	0.0	114.33	0.0	1.3268
BTb-flatt-A3-pp	13_Bass-Tuba	Brass	flatterzunge	57	pp	2	334.02	0.0	116.28	0.0	1.2895
BTb-flatt-B1-mf	13_Bass-Tuba	Brass	flatterzunge	35	mf	5	248.04	0.0	118.49	0.0	0.8029
BTb-flatt-B1-pp	13_Bass-Tuba	Brass	flatterzunge	35	pp	2	245.85	0.0	119.56	0.0	0.8273
BTb-flatt-B2-mf	13_Bass-Tuba	Brass	flatterzunge	47	mf	5	286.98	0.0	123.0	0.0	1.4064
BTb-flatt-B2-pp	13_Bass-Tuba	Brass	flatterzunge	47	pp	2	189.16	0.0	100.7	0.0	0.6337
BTb-flatt-B3-mf	13_Bass-Tuba	Brass	flatterzunge	59	mf	5	263.73	0.0	63.47	0.0	1.0598
BTb-flatt-B3-pp	13_Bass-Tuba	Brass	flatterzunge	59	pp	2	300.19	0.0	105.97	0.0	1.3562
