id,instrument,family,x,y,pitch,dynamic,spectral_complexity,spectral_center,technique
Hn-ord-D3-mf,01_Horn,Brass,-0.16043353,14.686977,50.0,mf,1e-05,332.88,ordinario
Hn-flatt_stopped-G2-mf,01_Horn,Brass,1.587943,16.971376,43.0,mf,0.00081,209.41,flatterzunge-stopped
Hn-flatt_stopped-G#3-mf,01_Horn,Brass,-0.8559518,13.798526,56.0,mf,0.0009,305.29,flatterzunge-stopped
Hn-stopped-A4-mf,01_Horn,Brass,-2.8541358,9.525411,69.0,mf,3e-05,440.78,stopped
Hn-brassy_to_ord-D#3-f,01_Horn,Brass,3.009321,5.6270323,51.0,f,0.0123,992.95,brassy-to-ordinario
Hn-fortepiano-D#5-fp,01_Horn,Brass,-4.3503675,6.8788695,75.0,mf,5e-05,709.36,fortepiano
Hn-cresc-C#2-ppff,01_Horn,Brass,0.30537876,19.412477,37.0,mf,0.00013,516.78,crescendo
Hn-stacc-D#2-mf,01_Horn,Brass,1.6176494,15.054177,39.0,mf,5e-05,473.6,staccato
Hn-flatt-D3-ff,01_Horn,Brass,-9.040049,-0.47797698,50.0,ff,0.00011,432.08,flatterzunge
Hn-ord_to_brassy-D#5-f,01_Horn,Brass,-0.521818,-1.5335107,75.0,f,0.0005,1351.93,ordinario-to-brassy
Hn-ord_to_brassy-A#3-f,01_Horn,Brass,5.817503,6.1419415,58.0,f,0.00045,720.39,ordinario-to-brassy
Hn-flatt_to_ord-F#3-f,01_Horn,Brass,6.1639767,7.035965,54.0,f,7e-05,408.62,flatterzunge-to-ordinario
Hn-flatt-G4-pp,01_Horn,Brass,12.7541685,6.8640175,67.0,pp,0.0,409.25,flatterzunge
Hn-decr-C#3-ffpp,01_Horn,Brass,2.6163702,5.439964,49.0,mf,0.01896,1105.99,decrescendo
Hn-lasting_one_sec-D2-mf,01_Horn,Brass,2.084802,15.159182,38.0,mf,1e-05,406.78,note-lasting
Hn-flatt-F3-mf,01_Horn,Brass,-2.7750454,16.162663,53.0,mf,7e-05,399.49,flatterzunge
Hn-cresc-E4-ppff,01_Horn,Brass,-0.61918646,7.380521,64.0,mf,0.00064,794.22,crescendo
Hn-stacc-C5-mf,01_Horn,Brass,-3.1460216,7.925859,72.0,mf,0.0,576.02,staccato
Hn-stacc-C4-mf,01_Horn,Brass,-2.3632293,13.351115,60.0,mf,3e-05,485.22,staccato
Hn-lasting_one_sec-B4-mf,01_Horn,Brass,-3.5722425,8.501125,71.0,mf,0.0,504.36,note-lasting
Hn-slap-F3-mf,01_Horn,Brass,0.017821867,13.350707,53.0,mf,4e-05,434.82,slap-pitched
Hn-stopped_to_open-G4-f,01_Horn,Brass,6.004994,6.4143543,67.0,f,0.0,479.93,stopped-to-open
Hn-open_to_stopped-G2-f,01_Horn,Brass,6.5416694,7.6011877,43.0,f,1e-05,347.36,open-to-stopped
Hn-flatt-D#4-pp,01_Horn,Brass,12.71322,7.1871634,63.0,pp,1e-05,392.01,flatterzunge
Hn-ord_to_brassy-C5-f,01_Horn,Brass,5.482983,6.159374,72.0,f,0.00039,846.58,ordinario-to-brassy
Hn-lasting_one_sec-E4-mf,01_Horn,Brass,-2.0001743,10.76672,64.0,mf,0.0,455.91,note-lasting
Hn-open_to_stopped-A#2-f,01_Horn,Brass,6.604477,7.4186807,46.0,f,1e-05,315.39,open-to-stopped
Hn-sfz-D4-f,01_Horn,Brass,6.272409,6.1803207,62.0,f,5e-05,534.49,sforzando
Hn-cresc_to_decr-C#2-ppmfpp,01_Horn,Brass,0.7951818,18.371521,37.0,mf,2e-05,325.84,crescendo-to-decrescendo
Hn-ord-D#2-ff,01_Horn,Brass,-7.9993973,0.5996131,39.0,ff,9e-05,516.95,ordinario
Hn-ord_to_brassy-A#2-f,01_Horn,Brass,3.0131164,5.548666,46.0,f,0.0185,855.06,ordinario-to-brassy
Hn-slap-A3-mf,01_Horn,Brass,-0.21910928,12.871726,57.0,mf,4e-05,465.4,slap-pitched
Hn-flatt_stopped-A4-mf,01_Horn,Brass,-3.4905314,9.5283165,69.0,mf,0.00014,438.84,flatterzunge-stopped
Hn-ord-C2-pp,01_Horn,Brass,12.981802,10.501887,36.0,pp,1e-05,361.18,ordinario
Hn-ord-B2-pp,01_Horn,Brass,12.8243,9.2837305,47.0,pp,1e-05,292.01,ordinario
Hn-brassy-E5-ff,01_Horn,Brass,-2.6153548,-2.413105,76.0,ff,0.00088,1554.68,brassy
Hn-cresc_to_decr-G#4-ppmfpp,01_Horn,Brass,-3.116987,9.049118,68.0,mf,0.0,510.2,crescendo-to-decrescendo
Hn-flatt-C3-mf,01_Horn,Brass,-1.8468258,16.635107,48.0,mf,6e-05,411.89,flatterzunge
Hn-lasting_half_sec-E2-mf,01_Horn,Brass,2.2198048,14.702438,40.0,mf,3e-05,463.43,note-lasting
Hn-flatt_stopped-D3-mf,01_Horn,Brass,-0.97655725,16.134693,50.0,mf,0.00064,234.1,flatterzunge-stopped
Hn-slap-D4-mf,01_Horn,Brass,-3.924297,13.155552,62.0,mf,3e-05,338.38,slap-pitched
Hn-stopped_to_open-G#3-f,01_Horn,Brass,6.640243,7.0074596,56.0,f,1e-05,311.99,stopped-to-open
Hn-open_to_stopped-F#2-f,01_Horn,Brass,6.517252,7.648114,42.0,f,1e-05,378.49,open-to-stopped
Hn-flatt_to_ord-C4-f,01_Horn,Brass,6.2163916,6.7378993,60.0,f,2e-05,421.85,flatterzunge-to-ordinario
tt-v_mh_edge-ff-N,01_Medium-hard-vibraphone-mallets,Percussion,4.86355,-0.44899648,64.0,ff,0.06957,1655.94,edge
tt-v_mh_edge-mf-N,01_Medium-hard-vibraphone-mallets,Percussion,1.8440522,9.709132,64.0,mf,0.00031,739.09,edge
tt-v_mh_mid-pp-N,01_Medium-hard-vibraphone-mallets,Percussion,12.909628,7.5492373,64.0,pp,4e-05,187.21,middle
tt-v_mh_edge-pp-N,01_Medium-hard-vibraphone-mallets,Percussion,12.706097,7.342107,64.0,pp,0.00194,297.64,edge
tt-v_mh_mid-mf-N,01_Medium-hard-vibraphone-mallets,Percussion,2.0572233,9.731894,64.0,mf,0.00011,696.02,middle
tt-v_mh_mid-ff-N,01_Medium-hard-vibraphone-mallets,Percussion,4.1233068,-0.83359134,64.0,ff,0.05479,1516.94,middle
Vn-trem_pont-D4-mf-3c,01_Violin,Strings,1.8809054,0.14685431,62.0,mf,0.00656,1658.74,sul-ponticello-tremolo
Vn-cresc_to_decr-F5-ppmfpp-2c,01_Violin,Strings,3.3869636,-3.0261636,77.0,mf,0.00143,2821.44,crescendo-to-decrescendo
Vn-nonvib-A5-mf-2c,01_Violin,Strings,2.6608663,-2.8545594,81.0,mf,0.00178,2492.4,non-vibrato
Vn-legno_tratto-F4-mf=p-3c,01_Violin,Strings,-2.3206475,8.591077,65.0,mf,0.00381,670.67,col-legno-tratto
Vn-nonvib-A4-pp-3c,01_Violin,Strings,12.862694,6.3309727,69.0,pp,0.00119,604.55,non-vibrato
Vn-trem-G#5-pp-3c,01_Violin,Strings,13.16793,3.8261144,80.0,pp,0.00647,1383.52,tremolo
Vn-pizz_lv-G4-mf-4c,01_Violin,Strings,-4.9749255,9.525082,67.0,mf,3e-05,404.24,pizzicato-l-vib
Vn-ord-D6-mf-1c,01_Violin,Strings,4.8976164,-3.9334197,86.0,mf,0.00106,3662.44,ordinario
Vn-sfz-E5-f-2c,01_Violin,Strings,-0.4053952,-1.6313535,76.0,f,0.00091,1578.55,sforzando
Vn-pont-G4-mf-3c,01_Violin,Strings,3.275833,-1.7526798,67.0,mf,0.00287,2106.14,sul-ponticello
Vn-decr-D6-ffpp,01_Violin,Strings,2.5676212,-2.3423636,86.0,mf,0.01685,2303.24,decrescendo
Vn-nonvib-E5-pp-1c,01_Violin,Strings,12.547507,2.0986588,76.0,pp,0.00458,2577.63,non-vibrato
Vn-pont-G4-mf-4c,01_Violin,Strings,3.2965934,-1.7045107,67.0,mf,0.00171,2101.89,sul-ponticello
Vn-pizz_sec-E5-mf-1c,01_Violin,Strings,-2.5815957,5.6078477,76.0,mf,0.00021,849.37,pizzicato-secco
Vn-trill_min2nd-E5-mf-2c,01_Violin,Strings,2.514795,-1.3724712,76.0,mf,0.01532,2022.73,trill-minor-second-up
Vn-legno_tratto-A4-mf=p-3c,01_Violin,Strings,-2.7498639,6.908117,69.0,mf,0.00237,753.27,col-legno-tratto
Vn-ord-D6-ff-2c,01_Violin,Strings,1.6051345,-3.6778288,86.0,ff,0.00321,3162.98,ordinario
Vn-harm_nat_gliss_med_down-N-p-2c,01_Violin,Strings,4.589342,-2.9745216,64.0,p,0.01236,2716.98,natural-harmonics-glissandi
Vn-trem_pont-G#4-mf-4c,01_Violin,Strings,1.9315244,-1.3090574,68.0,mf,0.00937,1956.7,sul-ponticello-tremolo
Vn-ord-G#4-mf-4c,01_Violin,Strings,-0.22839971,6.6547136,68.0,mf,0.00151,758.93,ordinario
Vn-ord-G4-mf-3c,01_Violin,Strings,1.4095606,-0.8293514,67.0,mf,0.00297,1753.17,ordinario
Vn-ord_to_tasto-G#5-mf,01_Violin,Strings,0.52524745,2.0997934,80.0,mf,0.00237,1399.95,ordinario-to-sul-tasto
Vn-pont_to_tasto-E4-mf-3c,01_Violin,Strings,1.0721247,4.2084866,64.0,mf,0.00297,1346.32,sul-ponticello-to-sul-tasto
Vn-trem-G4-ff-4c,01_Violin,Strings,-3.242605,-2.2352915,67.0,ff,0.01118,1283.03,tremolo
Vn-legno_tratto-D4-mf=p-3c,01_Violin,Strings,1.8198535,9.731143,62.0,mf,0.00124,814.18,col-legno-tratto
Vn-pizz_lv-E6-pp-2c,01_Violin,Strings,13.67861,3.7408338,88.0,pp,0.00093,1254.02,pizzicato-l-vib
Vn-sfz-A5-f,01_Violin,Strings,2.7651074,-2.2914324,81.0,f,0.00038,2290.85,sforzando
Vn-pont_to_tasto-C#5-mf,01_Violin,Strings,3.5535243,-2.9822457,73.0,mf,0.00617,2841.74,sul-ponticello-to-sul-tasto
Vn-harm_artificial_trem-A6-mf-3c,01_Violin,Strings,2.6478994,-2.0194776,93.0,mf,0.03004,2243.71,artificial-harmonic-tremolo
Vn-nonvib-G#5-mf-1c,01_Violin,Strings,3.458947,-3.4716184,80.0,mf,0.00066,3004.83,non-vibrato
Vn-legno_tratto-A#6-mf=p-1c,01_Violin,Strings,3.530161,-2.5606048,94.0,mf,0.00522,2532.15,col-legno-tratto
Vn-trem-A4-mf-2c,01_Violin,Strings,-1.090348,5.1080217,69.0,mf,0.00397,1067.92,tremolo
Vn-pizz_lv-A3-pp-4c,01_Violin,Strings,14.025936,6.684614,57.0,pp,0.00324,640.85,pizzicato-l-vib
Vn-pizz_sec-A#4-pp-4c,01_Violin,Strings,14.271933,5.96462,70.0,pp,0.0001,495.13,pizzicato-secco
Vn-legno_tratto-A#4-mf=p-3c,01_Violin,Strings,-1.0874897,5.065239,70.0,mf,0.00163,1041.95,col-legno-tratto
Vn-pizz_lv-F4-ff-4c,01_Violin,Strings,-8.148774,-1.3053528,65.0,ff,0.0002,370.09,pizzicato-l-vib
Vn-ord-E6-pp-2c,01_Violin,Strings,12.538151,2.044524,88.0,pp,0.0019,2739.4,ordinario
Vn-lasting_one_sec-C#4-mf-4c,01_Violin,Strings,1.5697157,10.797706,61.0,mf,0.00027,525.12,note-lasting
Vn-pizz_lv-G#3-pp-4c,01_Violin,Strings,14.448979,7.979884,56.0,pp,0.0005,413.35,pizzicato-l-vib
Vn-trill_min2nd-G4-mf-3c,01_Violin,Strings,0.2671843,4.206117,67.0,mf,0.0081,1154.84,trill-minor-second-up
Vn-nonvib-A#4-pp-2c,01_Violin,Strings,13.11003,5.3637595,70.0,pp,0.00127,833.34,non-vibrato
Vn-trem-F5-pp-2c,01_Violin,Strings,12.767702,2.9902794,77.0,pp,0.00782,1956.12,tremolo
Vn-harm_artificial-G5-mf-4c,01_Violin,Strings,0.0518866,0.24158584,79.0,mf,0.00595,1823.42,artificial-harmonic
Vn-pizz_sec-G#3-ff-4c,01_Violin,Strings,-8.770485,-0.91551316,56.0,ff,0.00026,425.25,pizzicato-secco
Vn-tasto_to_pont-C6-mf,01_Violin,Strings,3.3822565,-2.4124403,84.0,mf,0.00136,2437.36,sul-tasto-to-sul-ponticello
Vn-legno_tratto-C5-mf=p-3c,01_Violin,Strings,-1.738049,6.410448,72.0,mf,0.00054,580.59,col-legno-tratto
Vn-trem_pont-D#4-mf-3c,01_Violin,Strings,1.2872468,4.1823664,63.0,mf,0.00325,1403.82,sul-ponticello-tremolo
Vn-legno_tratto-B4-mf=p-2c,01_Violin,Strings,1.073357,3.597389,71.0,mf,0.00599,1414.78,col-legno-tratto
Vn-trill_min2nd-G5-mf-2c,01_Violin,Strings,2.7257745,-2.376788,79.0,mf,0.01638,2491.31,trill-minor-second-up
Vn-trem-D6-pp-1c,01_Violin,Strings,12.363434,1.6889813,86.0,pp,0.00728,3578.27,tremolo
Vn-nonvib-A5-ff-2c,01_Violin,Strings,0.63529587,-3.469793,81.0,ff,0.00126,2410.34,non-vibrato
Vn-ord-C#6-pp-1c,01_Violin,Strings,12.534452,2.048108,85.0,pp,0.00168,2698.7,ordinario
Vn-ord_to_crushed-G#4-mf-4c,01_Violin,Strings,2.0718,4.4270673,68.0,mf,0.02678,1288.73,ordinario-to-crushed
Vn-stacc-F6-mf,01_Violin,Strings,5.98238,-4.2915106,89.0,mf,0.04214,4341.94,staccato
Vn-tasto_to_ord-E5-mf-2c,01_Violin,Strings,0.87082803,1.8303365,76.0,mf,0.00161,1492.54,sul-tasto-to-ordinario
Vn-tasto_to_ord-C6-mf,01_Violin,Strings,3.6258109,-2.7277575,84.0,mf,0.0007,2738.85,sul-tasto-to-ordinario
Vn-ord-A5-ff-2c,01_Violin,Strings,0.6454274,-3.5033462,81.0,ff,0.00205,2454.37,ordinario
Vn-crushed_to_ord-C#4-mf,01_Violin,Strings,0.8014052,5.411883,61.0,mf,0.01044,1106.18,crushed-to-ordinario
Vn-ord-D#6-pp-2c,01_Violin,Strings,12.795005,2.545596,87.0,pp,0.00197,2227.51,ordinario
Vn-harm_artificial-G#7-mf-2c,01_Violin,Strings,4.605246,-4.035333,104.0,mf,0.00351,3723.82,artificial-harmonic
Vn-ord-A#4-pp-2c,01_Violin,Strings,13.135375,4.3156223,70.0,pp,0.00166,1260.66,ordinario
Vn-tasto_to_ord-B5-mf-1c,01_Violin,Strings,3.4160824,-2.455361,83.0,mf,0.00111,2468.07,sul-tasto-to-ordinario
Vn-ord-C5-mf-3c,01_Violin,Strings,-1.0245432,6.40675,72.0,mf,0.00034,729.36,ordinario
Vn-trem-E4-mf-4c,01_Violin,Strings,-0.18676062,7.180731,64.0,mf,0.00367,885.77,tremolo
Vn-pizz_bartok-A4-ff-2c,01_Violin,Strings,-0.19582611,-3.084089,69.0,ff,0.02228,1885.04,pizzicato-bartok
Vn-nonvib-F#5-pp-1c,01_Violin,Strings,12.588468,2.1181839,78.0,pp,0.00112,2793.62,non-vibrato
Vn-pizz_lv-D#6-pp-2c,01_Violin,Strings,13.702117,3.8481872,87.0,pp,0.00111,1133.97,pizzicato-l-vib
Vn-nonvib-F6-mf-2c,01_Violin,Strings,4.7189155,-3.9268336,89.0,mf,0.00235,3539.7,non-vibrato
Vn-trem-E5-mf-3c,01_Violin,Strings,1.8674167,-1.4298722,76.0,mf,0.0089,1927.01,tremolo
Vn-pizz_lv-G4-ff-4c,01_Violin,Strings,-8.403718,-1.3990266,67.0,ff,3e-05,405.48,pizzicato-l-vib
Vn-trem-G5-ff-1c,01_Violin,Strings,3.9581566,-2.1565824,79.0,ff,0.03824,2700.48,tremolo
Vn-trem-D#5-ff-4c,01_Violin,Strings,-3.3051584,-2.3838542,75.0,ff,0.00783,1365.14,tremolo
Vn-trem-C#6-ff-2c,01_Violin,Strings,1.0416322,-3.5676053,85.0,ff,0.00572,2661.18,tremolo
Vn-pizz_sec-E4-mf-3c,01_Violin,Strings,-4.661021,11.505263,64.0,mf,2e-05,363.07,pizzicato-secco
Vn-trem-F#6-mf-2c,01_Violin,Strings,2.2149806,-2.2000928,90.0,mf,0.00116,2047.74,tremolo
Vn-nonvib-A#5-mf-2c,01_Violin,Strings,-1.9887806,3.8868203,82.0,mf,0.00051,1087.07,non-vibrato
Vn-pizz_bartok-G5-ff-2c,01_Violin,Strings,-4.610736,-2.5418587,79.0,ff,0.00102,822.06,pizzicato-bartok
Vn-pizz_lv-D#4-pp-3c,01_Violin,Strings,14.442102,6.955775,63.0,pp,0.00068,448.13,pizzicato-l-vib
Vn-nonvib-D4-mf-4c,01_Violin,Strings,-1.0387821,7.8545084,62.0,mf,0.00203,847.92,non-vibrato
Vn-pizz_lv-D5-pp-3c,01_Violin,Strings,14.204299,5.768797,74.0,pp,0.00166,605.45,pizzicato-l-vib
Vn-pizz_lv-C6-mf-2c,01_Violin,Strings,-2.3477912,2.7925103,84.0,mf,0.00054,995.76,pizzicato-l-vib
Vn-cresc-G#5-ppff,01_Violin,Strings,3.349092,-2.6454666,80.0,mf,0.00068,2610.42,crescendo
Vn-pizz_lv-B4-pp-4c,01_Violin,Strings,14.167302,5.836808,71.0,pp,0.00032,611.08,pizzicato-l-vib
Vn-ord-G6-mf-1c,01_Violin,Strings,4.697941,-3.9321375,91.0,mf,0.00276,3519.15,ordinario
Vn-trem-D5-pp-3c,01_Violin,Strings,13.483762,5.0887,74.0,pp,0.00915,945.14,tremolo
Vn-ord_to_crushed-G4-mf-3c,01_Violin,Strings,4.063153,-0.81674623,67.0,mf,0.03885,1702.82,ordinario-to-crushed
Vn-pizz_bartok-G#4-ff-3c,01_Violin,Strings,-5.3093834,-2.2534406,68.0,ff,0.00113,568.36,pizzicato-bartok
Vn-nonvib-C#5-mf-4c,01_Violin,Strings,-1.2046378,4.6784377,73.0,mf,0.00074,1029.71,non-vibrato
Vn-ord-E5-mf-1c,01_Violin,Strings,3.5876272,-3.4994516,76.0,mf,0.00061,3148.69,ordinario
Vn-nonvib-C#6-mf-1c,01_Violin,Strings,3.3389997,-3.5012503,85.0,mf,0.00147,3082.35,non-vibrato
Vn-ord_to_pont-G#5-mf-2c,01_Violin,Strings,3.4220624,-2.5150988,80.0,mf,0.00129,2531.12,ordinario-to-sul-ponticello
Vn-stacc-C#6-mf,01_Violin,Strings,3.1863208,-2.3846939,85.0,mf,0.00084,2413.38,staccato
Vn-nonvib-A#5-ff-2c,01_Violin,Strings,-3.8610766,-2.6228395,82.0,ff,0.00043,1140.48,non-vibrato
Vn-ord-F5-ff-1c,01_Violin,Strings,4.019641,-3.7652836,77.0,ff,0.00158,3228.42,ordinario
Vn-lasting_one_sec-C#5-mf,01_Violin,Strings,-3.0199916,7.8271585,73.0,mf,0.00029,626.28,note-lasting
Vn-nonvib-F#4-mf-4c,01_Violin,Strings,-1.2982932,7.071052,66.0,mf,0.00213,927.55,non-vibrato
Vn-pizz_lv-G#3-ff-4c,01_Violin,Strings,-8.733295,-0.94699466,56.0,ff,0.00126,511.23,pizzicato-l-vib
Vn-sfz-G#4-f,01_Violin,Strings,5.4775114,6.1791058,68.0,f,0.00075,972.13,sforzando
Vn-nonvib-G#4-ff-4c,01_Violin,Strings,-5.597002,-0.8107426,68.0,ff,0.0015,1106.65,non-vibrato
Vn-pont-C6-mf-1c,01_Violin,Strings,4.232175,-3.750418,84.0,mf,0.00674,3303.83,sul-ponticello
Vn-trem-F#6-pp-1c,01_Violin,Strings,12.849273,2.4858553,90.0,pp,0.00311,2203.5,tremolo
Vn-trem-G#4-ff-4c,01_Violin,Strings,-6.0476646,-0.8357163,68.0,ff,0.00387,693.35,tremolo
Vn-trem-G6-ff-1c,01_Violin,Strings,5.0582085,-4.824328,91.0,ff,0.00553,3906.76,tremolo
Vn-pizz_lv-E5-pp-3c,01_Violin,Strings,13.994848,4.696442,76.0,pp,0.00143,752.83,pizzicato-l-vib
Vn-ord-B5-ff-3c,01_Violin,Strings,0.2480613,-3.4107761,83.0,ff,0.00703,2177.59,ordinario
Vn-legno_battuto-D4-mf-3c,01_Violin,Strings,-5.150058,10.916392,62.0,mf,0.00027,523.98,col-legno-battuto
Vn-pizz_lv-B6-pp-1c,01_Violin,Strings,13.111238,2.6946855,95.0,pp,0.00401,1708.57,pizzicato-l-vib
Vn-harm_artificial_trem-G7-mf-1c,01_Violin,Strings,4.3416753,-4.051108,103.0,mf,0.00129,3461.22,artificial-harmonic-tremolo
Vn-pizz_lv-A5-ff-3c,01_Violin,Strings,-4.136988,-2.6095533,81.0,ff,0.00065,921.24,pizzicato-l-vib
Vn-pont_to_tasto-A#3-mf,01_Violin,Strings,1.8580368,0.118712805,58.0,mf,0.00401,1571.08,sul-ponticello-to-sul-tasto
Vn-pizz_lv-D#4-ff-3c,01_Violin,Strings,-8.482568,-1.2748086,63.0,ff,2e-05,331.47,pizzicato-l-vib
Vn-pizz_sec-A#4-ff-4c,01_Violin,Strings,-5.4488173,-2.3205204,70.0,ff,4e-05,507.84,pizzicato-secco
Vn-ord-C#7-pp-1c,01_Violin,Strings,12.515672,1.9821123,97.0,pp,0.0026,2970.63,ordinario
Vn-pizz_sec-C#5-ff-3c,01_Violin,Strings,-5.4301143,-2.3050663,73.0,ff,4e-05,595.82,pizzicato-secco
Vn-pizz_lv-A6-mf-1c,01_Violin,Strings,-1.4001704,0.53730845,93.0,mf,0.00193,1467.68,pizzicato-l-vib
Vn-legno_tratto-D#5-mf=p-3c,01_Violin,Strings,-0.74036527,3.1016665,75.0,mf,0.00552,1100.64,col-legno-tratto
Vn-pizz_sec-B4-mf-4c,01_Violin,Strings,-4.4957504,8.175427,71.0,mf,3e-05,519.58,pizzicato-secco
Vn-trill_maj2nd-C#5-mf-2c,01_Violin,Strings,2.5095606,0.62755424,73.0,mf,0.01103,1695.03,trill-major-second-up
Vn-trem-B5-mf-2c,01_Violin,Strings,2.6160634,-2.6807973,83.0,mf,0.0044,2360.58,tremolo
Vn-pizz_sec-D5-pp-2c,01_Violin,Strings,14.098017,5.7102165,74.0,pp,0.00027,594.05,pizzicato-secco
Vn-pizz_lv-G#5-pp-2c,01_Violin,Strings,13.953106,4.655881,80.0,pp,0.00023,824.22,pizzicato-l-vib
Vn-nonvib-B5-mf-2c,01_Violin,Strings,2.3177845,-2.7096698,83.0,mf,0.00215,2360.2,non-vibrato
Vn-cresc-C#6-ppff,01_Violin,Strings,5.714824,-4.0858884,85.0,mf,0.00506,4504.4,crescendo
Vn-cresc-E6-ppff,01_Violin,Strings,6.8679614,-4.8351383,88.0,mf,0.00394,6943.16,crescendo
Vn-trem_to_ord-G#5-mf,01_Violin,Strings,3.3250287,-2.73883,80.0,mf,0.00563,2647.27,tremolo-to-ordinario
Vn-ord-B5-ff-1c,01_Violin,Strings,0.850054,-3.52195,83.0,ff,0.00097,2520.38,ordinario
Vn-trill_min2nd-D#4-mf-4c,01_Violin,Strings,1.0455526,6.735292,63.0,mf,0.00354,1009.9,trill-minor-second-up
Vn-nonvib-D5-pp-2c,01_Violin,Strings,13.041122,3.797678,74.0,pp,0.0039,1449.18,non-vibrato
Vn-ord-C7-pp-1c,01_Violin,Strings,12.314504,1.613058,96.0,pp,0.00531,3906.03,ordinario
Vn-nonvib-E5-mf-1c,01_Violin,Strings,3.3315485,-3.148595,76.0,mf,0.0015,2897.97,non-vibrato
Vn-pizz_lv-A3-ff-4c,01_Violin,Strings,-8.672974,-0.99173343,57.0,ff,0.00099,619.32,pizzicato-l-vib
Vn-ord_to_pont-D6-mf,01_Violin,Strings,2.5427523,-1.4636672,86.0,mf,0.02206,1851.76,ordinario-to-sul-ponticello
Vn-nonvib-G4-pp-4c,01_Violin,Strings,13.156427,5.670557,67.0,pp,0.0043,764.03,non-vibrato
Vn-fortepiano-E6-fp,01_Violin,Strings,5.2706122,-2.1613054,88.0,mf,0.07338,3390.04,fortepiano
Vn-ord-F#5-pp-1c,01_Violin,Strings,12.551594,2.091792,78.0,pp,0.00233,2599.34,ordinario
Vn-ord-B4-mf-3c,01_Violin,Strings,1.3547213,-0.9493073,71.0,mf,0.00384,1766.41,ordinario
Vn-pizz_sec-D#5-mf-2c,01_Violin,Strings,-4.3961062,7.0249777,75.0,mf,3e-05,648.17,pizzicato-secco
Vn-hit_body_hi-N-mp,01_Violin,Strings,-5.186546,10.637272,64.0,mp,8e-05,437.42,hit-on-body
Vn-pont_to_tasto-C5-mf,01_Violin,Strings,3.198718,-2.6412416,72.0,mf,0.00574,2673.37,sul-ponticello-to-sul-tasto
Vn-pizz_bartok-A#4-ff-4c,01_Violin,Strings,-5.2018776,-2.2465148,70.0,ff,0.00101,696.92,pizzicato-bartok
Vn-trem-G5-ff-3c,01_Violin,Strings,-0.10003235,-3.086826,79.0,ff,0.01482,1749.53,tremolo
Vn-trem-A#4-mf-2c,01_Violin,Strings,0.675878,3.7430692,70.0,mf,0.00578,1438.47,tremolo
Vn-ord-A6-ff-1c,01_Violin,Strings,4.864769,-4.712628,93.0,ff,0.00311,3508.53,ordinario
Vn-nonvib-G#6-ff-1c,01_Violin,Strings,1.2926817,-3.6055663,92.0,ff,0.00119,2858.53,non-vibrato
Vn-ord_to_pont-F4-mf,01_Violin,Strings,0.9456771,4.2689137,65.0,mf,0.00238,1244.66,ordinario-to-sul-ponticello
Vn-pizz_lv-B4-mf-4c,01_Violin,Strings,-4.503837,8.184656,71.0,mf,3e-05,522.72,pizzicato-l-vib
Vn-trem_pont-C#6-mf-1c,01_Violin,Strings,3.3604877,-2.8379006,85.0,mf,0.00217,2692.2,sul-ponticello-tremolo
Vn-lasting_one_sec-D#5-mf-2c,01_Violin,Strings,2.2813153,-1.5730789,75.0,mf,0.00068,2035.66,note-lasting
Vn-trill_maj2nd-F#4-mf-4c,01_Violin,Strings,1.0776074,6.711045,66.0,mf,0.00759,1009.4,trill-major-second-up
Vn-sfz-G#6-f,01_Violin,Strings,2.8497994,-3.411396,92.0,f,0.01979,3273.25,sforzando
Vn-ord-G#5-ff-2c,01_Violin,Strings,0.40467283,-3.4742155,80.0,ff,0.00171,2354.58,ordinario
Vn-pizz_lv-A5-mf-3c,01_Violin,Strings,-2.2274811,4.2362223,81.0,mf,0.01071,927.99,pizzicato-l-vib
Vn-pizz_lv-B4-ff-4c,01_Violin,Strings,-5.964349,-1.8700964,71.0,ff,4e-05,527.47,pizzicato-l-vib
Vn-ord-F#5-ff-2c,01_Violin,Strings,0.76560336,-3.554467,78.0,ff,0.00118,2546.38,ordinario
Vn-trem_to_ord-D6-mf,01_Violin,Strings,2.642555,-1.3594505,86.0,mf,0.03719,1793.5,tremolo-to-ordinario
Vn-nonvib-D#6-ff-2c,01_Violin,Strings,1.0824184,-3.5608737,87.0,ff,0.0007,2578.55,non-vibrato
Vn-pont_to_tasto-C6-mf,01_Violin,Strings,4.4205766,-3.7939112,84.0,mf,0.00576,3462.59,sul-ponticello-to-sul-tasto
Vn-ord-F4-mf-4c,01_Violin,Strings,0.28790614,6.864637,65.0,mf,0.00265,891.28,ordinario
Vn-pizz_sec-B4-ff-4c,01_Violin,Strings,-5.8038206,-2.0163465,71.0,ff,3e-05,528.93,pizzicato-secco
Vn-nonvib-F#4-ff-3c,01_Violin,Strings,-2.5822372,-2.182049,66.0,ff,0.001,1518.42,non-vibrato
Vn-nonvib-C#5-pp-2c,01_Violin,Strings,13.095859,4.4058905,73.0,pp,0.00181,1182.19,non-vibrato
Vn-trill_min2nd-G6-mf-1c,01_Violin,Strings,4.3930545,-3.810535,91.0,mf,0.00718,3468.19,trill-minor-second-up
Vn-tasto-F5-mf-2c,01_Violin,Strings,-1.0043236,2.3799458,77.0,mf,0.01105,1289.12,sul-tasto
